Event	ID	Name			Wwise Object Path	Notes
	3890861909	Play_voidDevastator_m1_stick			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_m1_stick	
	3893993616	Play_gravekeeper_step			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_step	
	3896483612	Play_titanboss_R_laser_shoot			\Default Work Unit\ENEMY\titanBoss\Play_titanboss_R_laser_shoot	
	3899526229	Play_item_use_meteor_storm_start			\Default Work Unit\ITEMS\Play_item_use_meteor_storm_start	
	3902005852	Play_grandParent_spawn			\Split Content\Enemies\Boss_Grandparent\Play_grandParent_spawn	
	3902637834	Play_captain_R_impact			\Split Content\Survivors\captain\Play_captain_R_impact	
	3907097568	Play_moonBrother_phase4_step			\Split Content\Enemies\Boss_moonBrother\Play_moonBrother_phase4_step	
	3907556148	Play_item_laserTurbine_charge_loop			\Split Content\Items\item_proc_laserTurbine\Play_item_laserTurbine_charge_loop	
	3908448765	Stop_env_moon_shuttle_engineIdle_loop			\Split Content\Environment\zone_moon\Stop_env_moon_shuttle_engineIdle_loop	
	3910957799	Play_bison_spawn			\Default Work Unit\ENEMY\bison\Play_bison_spawn	
	3934876245	Play_voidDevastator_m2_chargeUp			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_m2_chargeUp	
	3941125189	Play_captain_shift_active_loop			\Split Content\Survivors\captain\Play_captain_shift_active_loop	
	3944977254	Play_item_void_bleedOnHit_explo			\Split Content\Items\void_items\item_void_bleedOnHit\Play_item_void_bleedOnHit_explo	
	3948480916	Stop_MULT_R_variant_loop			\Default Work Unit\CHAR\MULT\Stop_MULT_R_variant_loop	
	3955179771	Play_voidRaid_superLaser_chargeUp			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_superLaser_chargeUp	
	3958297650	Play_moonBrother_phase4_itemSuck_returnSingle			\Split Content\Enemies\Boss_moonBrother\Play_moonBrother_phase4_itemSuck_returnSingle	
	3963063609	Stop_merc_R_slicingBlades_flight_loop			\Default Work Unit\CHAR\Merc\Stop_merc_R_slicingBlades_flight_loop	
	3963115006	Stop_clayboss_R_mulch_loop			\Default Work Unit\ENEMY\clayBoss\Stop_clayboss_R_mulch_loop	
	3972729947	Play_item_lunar_focusedConvergence			\Split Content\Items\proc_lunar_focusedConvergence\Play_item_lunar_focusedConvergence	
	3989896619	Play_outro_shuttleTakeOff_01			\Default Work Unit\UI\CINEMATICS\Play_outro_shuttleTakeOff_01	
	3990458996	Play_UI_achievementUnlock			\Default Work Unit\UI\Play_UI_achievementUnlock	
	3991633291	Play_huntress_m1_flight_loop			\Default Work Unit\CHAR\Huntress\Play_huntress_m1_flight_loop	
	3992615829	Play_captain_drone_zap			\Split Content\Survivors\captain\Play_captain_drone_zap	
	3993912102	Play_UI_menuClick			\Default Work Unit\UI\Play_UI_menuClick	
	3995612630	Play_scav_attack3_itemPull			\Split Content\Enemies\Boss_Scav\Play_scav_attack3_itemPull	
	3997230523	Stop_voidDevastator_m2_flight_loop			\Split Content\Enemies\Mob_voidDevastator\Stop_voidDevastator_m2_flight_loop	
	3999572017	Stop_fireballsOnHit_pool_aliveLoop			\Split Content\Items\item_proc_fireballsOnHit\Stop_fireballsOnHit_pool_aliveLoop	
	4006417143	Stop_item_lunar_secondaryReplace_active_loop			\Split Content\Items\item_lunar_specialReplace\Stop_item_lunar_secondaryReplace_active_loop	
	4008628731	Play_clayGrenadier_death			\Split Content\Enemies\Mob_clayGrenadier\Play_clayGrenadier_death	
	4009116561	Play_imp_overlord_impact			\Default Work Unit\ENEMY\impOverlord\Play_imp_overlord_impact	
	4010028444	Play_lemurian_idle			\Default Work Unit\ENEMY\lemurian\Play_lemurian_idle	
	4016868819	Play_gravekeeper_attack2_fly_loop			\Split Content\Enemies\Boss_Gravekeeper\Play_gravekeeper_attack2_fly_loop	
	4021378928	Play_bellBody_idle_VO			\Default Work Unit\ENEMY\bellBody\Play_bellBody_idle_VO	
	4021527550	Play_voidman_m2_shoot_fullCharge			\Split Content\Survivors\voidman\Play_voidman_m2_shoot_fullCharge	
	4022209774	Play_huntress_shift_mini_blink			\Default Work Unit\CHAR\Huntress\Play_huntress_shift_mini_blink	
	4023227809	Play_UI_shrineActivate			\Default Work Unit\UI\Play_UI_shrineActivate	
	4023891979	Stop_miniMushroom_selfHeal_loop			\Split Content\Enemies\Mob_miniMushroom\Stop_miniMushroom_selfHeal_loop	
	4028970009	Play_merc_m1_hard_swing			\Default Work Unit\CHAR\Merc\Play_merc_m1_hard_swing	
	4030239748	Play_bison_impact			\Default Work Unit\ENEMY\bison\Play_bison_impact	
	4030773325	Play_commando_shift			\Default Work Unit\CHAR\Commando\Play_commando_shift	
	4031644860	Play_UI_coin			\Default Work Unit\UI\Play_UI_coin	
	4031961282	Play_magmaWorm_burrowed_loop			\Default Work Unit\ENEMY\magmaworm\Play_magmaWorm_burrowed_loop	
	4035156426	Play_boss_spawn_radius_appear			\Default Work Unit\UI\Play_boss_spawn_radius_appear	
	4043539191	Play_clayboss_m2_explo			\Default Work Unit\ENEMY\clayBoss\Play_clayboss_m2_explo	
	4046357342	Stop_vulture_attack1_flightLoop			\Split Content\Enemies\Mob_vulture\Stop_vulture_attack1_flightLoop	
	4046424402	Stop_bandit2_shift_loop			\Split Content\Survivors\bandit2\Stop_bandit2_shift_loop	
	4056609419	Play_golem_step			\Default Work Unit\ENEMY\golem\Play_golem_step	
	4060526873	Play_commando_M1			\Default Work Unit\CHAR\Commando\Play_commando_M1	
	4060526874	Play_commando_M2			\Default Work Unit\CHAR\Commando\Play_commando_M2	
	4066695960	Play_MULT_m1_smg_impact			\Default Work Unit\CHAR\MULT\Play_MULT_m1_smg_impact	
	4071381594	Play_item_use_gateway_vanish			\Split Content\Items\use_gateway\Play_item_use_gateway_vanish	
	4073142045	Play_item_proc_firework_explo			\Default Work Unit\ITEMS\Play_item_proc_firework_explo	
	4073562310	Play_miniMushroom_unborrow			\Split Content\Enemies\Mob_miniMushroom\Play_miniMushroom_unborrow	
	4086897300	Play_titanboss_idle			\Default Work Unit\ENEMY\titanBoss\Play_titanboss_idle	
	4092547890	Play_lemurianBruiser_m1_shoot			\Default Work Unit\ENEMY\lemuriamBruiser\Play_lemurianBruiser_m1_shoot	
	4093333211	Play_item_use_radio			\Default Work Unit\ITEMS\Play_item_use_radio	
	4097802741	Play_bellBody_attackShoot			\Default Work Unit\ENEMY\bellBody\Play_bellBody_attackShoot	
	4099194438	Stop_clayboss_idle_loop			\Default Work Unit\ENEMY\clayBoss\Stop_clayboss_idle_loop	
	4101791573	Play_bison_charge_attack_tell			\Default Work Unit\ENEMY\bison\Play_bison_charge_attack_tell	
	4103120750	Play_bandit2_m2_slash			\Split Content\Survivors\bandit2\Play_bandit2_m2_slash	
	4108358281	Stop_lunar_wisp_attack1_windLoop			\Split Content\Enemies\Mob_lunarWisp\Stop_lunar_wisp_attack1_windLoop	
	4127418755	Play_outro_shuttleFlyBy_01			\Default Work Unit\UI\CINEMATICS\Play_outro_shuttleFlyBy_01	
	4129159651	Play_voidman_shift_end			\Split Content\Survivors\voidman\Play_voidman_shift_end	
	4130025569	Play_engi_R_turret_spawn			\Default Work Unit\CHAR\Engineer_Turret\Play_engi_R_turret_spawn	
	4130149726	Play_UI_chatMessage			\Default Work Unit\UI\Play_UI_chatMessage	
	4131003629	Play_item_proc_crit_attack_speed1			\Default Work Unit\ITEMS\Play_item_proc_crit_attack_speed1	
	4131003630	Play_item_proc_crit_attack_speed2			\Default Work Unit\ITEMS\Play_item_proc_crit_attack_speed2	
	4131003631	Play_item_proc_crit_attack_speed3			\Default Work Unit\ITEMS\Play_item_proc_crit_attack_speed3	
	4131555994	Play_Play_elite_haunt_death			\Split Content\Enemies\Affix_Haunt\Play_Play_elite_haunt_death	
	4134483156	Play_AMB_zone_artifactWorld			\Split Content\Environment\zone_artifactWorld\Play_AMB_zone_artifactWorld	
	4143438424	Play_bandit2_R_alt_kill			\Split Content\Survivors\bandit2\Play_bandit2_R_alt_kill	
	4144327796	Play_lunar_wisp_attack2_chargeLoop			\Split Content\Enemies\Mob_lunarWisp\Play_lunar_wisp_attack2_chargeLoop	
	4144720393	Play_bellBody_spawn			\Default Work Unit\ENEMY\bellBody\Play_bellBody_spawn	
	4145952825	Play_item_proc_delicateWatch_break			\Split Content\Items\proc_delicateWatch\Play_item_proc_delicateWatch_break	
	4148122655	Play_roboBall_attack3_gravityBump_charge			\Split Content\Enemies\Boss_RoboBall\Play_roboBall_attack3_gravityBump_charge	
	4154556660	Play_scav_attack1_fly_loop			\Split Content\Enemies\Boss_Scav\Play_scav_attack1_fly_loop	
	4156567482	Play_item_proc_deathMark			\Split Content\Items\proc_deathMark\Play_item_proc_deathMark	
	4156878447	Play_jellyfish_death			\Default Work Unit\ENEMY\jellyfish\Play_jellyfish_death	
	4156900065	Play_merc_R_dash			\Default Work Unit\CHAR\Merc\Play_merc_R_dash	
	4163357724	Play_artifactBoss_death			\Split Content\Enemies\Boss_Artifact\Play_artifactBoss_death	
	4174411851	Play_parent_idle_VO			\Split Content\Enemies\Mob_parent\Play_parent_idle_VO	
	4176418781	Play_voidRaid_snipe_shoot_final			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_snipe_shoot_final	
	4185184582	Play_item_proc_crit_heal			\Default Work Unit\ITEMS\Play_item_proc_crit_heal	
	4185275926	Play_MULT_m1_snipe_charge_end			\Default Work Unit\CHAR\MULT\Play_MULT_m1_snipe_charge_end	
	4186206849	Play_lemurianBruiser_m2_shoot			\Default Work Unit\ENEMY\lemuriamBruiser\Play_lemurianBruiser_m2_shoot	
	4190910447	Play_lunar_wisp_death			\Split Content\Enemies\Mob_lunarWisp\Play_lunar_wisp_death	
	4191740994	Play_treeBot_step			\Split Content\Survivors\treeBot\Play_treeBot_step	
	4193307120	Play_treeBot_R_variant_shoot			\Split Content\Survivors\treeBot\Play_treeBot_R_variant_shoot	
	4193522322	Play_jellyfish_chase_start			\Default Work Unit\ENEMY\jellyfish\Play_jellyfish_chase_start	
	4194169955	Play_vulture_land			\Split Content\Enemies\Mob_vulture\Play_vulture_land	
	4195869532	Play_item_proc_icicle			\Default Work Unit\ITEMS\Play_item_proc_icicle	
	4196494707	Play_golem_idle			\Default Work Unit\ENEMY\golem\Play_golem_idle	
	4199685168	Play_imp_overlord_attack1_pop			\Default Work Unit\ENEMY\impOverlord\Play_imp_overlord_attack1_pop	
	4205293660	Stop_lunar_wisp_attack1_shootLoop			\Split Content\Enemies\Mob_lunarWisp\Stop_lunar_wisp_attack1_shootLoop	
	4205703066	Play_item_proc_feather			\Default Work Unit\ITEMS\Play_item_proc_feather	
	4206201632	Play_bandit2_m1_shotgun			\Split Content\Survivors\bandit2\Play_bandit2_m1_shotgun	
	4207394936	Play_voidDevastator_m1_shoot			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_m1_shoot	
	4207848420	Play_railgunner_m2_headshot			\Split Content\Survivors\railgunner\Play_railgunner_m2_headshot	
	4211751453	Play_voidRaid_fall_return			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_fall_return	
	4212139290	Play_voidJailer_death_bodyfall			\Split Content\Enemies\Mob_voidJailer\Play_voidJailer_death_bodyfall	
	4212320241	Play_vagrant_attack1_pop			\Default Work Unit\ENEMY\vagrant\Play_vagrant_attack1_pop	
	4216708278	Play_voidRaid_snipe_pool_loop			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_snipe_pool_loop	
	4217612186	Stop_env_ship_interior_loop			\Split Content\Environment\zone_shipGraveyard\Stop_env_ship_interior_loop	
	4217844119	Play_beetle_queen_attack2_shoot			\Default Work Unit\ENEMY\beetleQueen\Play_beetle_queen_attack2_shoot	
	4217941291	Play_item_proc_chain_lightning			\Default Work Unit\ITEMS\Play_item_proc_chain_lightning	
	4224386021	Play_moonBrother_spawn			\Split Content\Enemies\Boss_moonBrother\Play_moonBrother_spawn	
	4227156628	Play_UI_arenaMode_coundown_loop			\Default Work Unit\UI\ArenaMode\Play_UI_arenaMode_coundown_loop	
	4230384183	Play_voidRaid_superLaser_end			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_superLaser_end	
	4230781297	Stop_railgunner_m2_scope_loop			\Split Content\Survivors\railgunner\Stop_railgunner_m2_scope_loop	
	4234233273	Play_vulture_attack1_shoot			\Split Content\Enemies\Mob_vulture\Play_vulture_attack1_shoot	
	4234848603	Stop_ui_obj_eradicator_active_loop			\Split Content\Objects\obj_eradicator\Stop_ui_obj_eradicator_active_loop	
	4237730550	Play_lunar_golem_attack1_charge			\Split Content\Enemies\Mob_lunarGolem\Play_lunar_golem_attack1_charge	
	4238746809	Stop_clayboss_m2_projectile_loop			\Default Work Unit\ENEMY\clayBoss\Stop_clayboss_m2_projectile_loop	
	4241852727	Play_beetle_worker_attack			\Default Work Unit\ENEMY\beetleWorker\Play_beetle_worker_attack	
	4241955798	Play_mage_m2_zap			\Default Work Unit\CHAR\Mage\Play_mage_m2_zap	
	4243565055	Play_moonBrother_phase4_itemSuck_end			\Split Content\Enemies\Boss_moonBrother\Play_moonBrother_phase4_itemSuck_end	
	4245687690	Play_engi_R_turret_death			\Default Work Unit\CHAR\Engineer_Turret\Play_engi_R_turret_death	
	4247306927	Play_item_proc_shocknearby_stop			\Default Work Unit\ITEMS\Play_item_proc_shocknearby_stop	
	4250976993	Stop_item_use_sawmerang_chargeup			\Split Content\Items\use_sawmerang\Stop_item_use_sawmerang_chargeup	
	4251967229	Play_golem_death			\Default Work Unit\ENEMY\golem\Play_golem_death	
	4252377252	Play_outro_fadeToWhite_01			\Default Work Unit\UI\CINEMATICS\Play_outro_fadeToWhite_01	
	4252377255	Play_outro_fadeToWhite_02			\Default Work Unit\UI\CINEMATICS\Play_outro_fadeToWhite_02	
	4253765902	Play_wTier2Drop			\Default Work Unit\UI\Play_wTier2Drop	This sound will play when a Tier 2 item drops.
	4262874917	Stop_acid_larva_attack1_loop			\Split Content\Enemies\Mob_acidLarva\Stop_acid_larva_attack1_loop	
	4264158797	Play_lunar_exploder_death			\Split Content\Enemies\Mob_lunarExploder\Play_lunar_exploder_death	
	4267852861	Play_roboBall_attack2_mini_laser_start			\Split Content\Enemies\Boss_RoboBall\Play_roboBall_attack2_mini_laser_start	
	4268468199	Play_voidDevastator_m2_primary_explo			\Split Content\Enemies\Mob_voidDevastator\Play_voidDevastator_m2_primary_explo	
	4274104951	Play_deathProjectile_activate			\Split Content\Items\use_deathProjectile\Play_deathProjectile_activate	
	4274216389	Play_voidRaid_step			\Split Content\Enemies\Boss_voidRaid\Play_voidRaid_step	
	4274851604	Play_deathProjectile_activeLoop			\Split Content\Items\use_deathProjectile\Play_deathProjectile_activeLoop	
	4276506230	Play_moonBrother_impact			\Split Content\Enemies\Boss_moonBrother\Play_moonBrother_impact	
	4278846131	Play_parent_step			\Split Content\Enemies\Mob_parent\Play_parent_step	
	4279318769	Stop_item_proc_fireRingTornado_loop			\Default Work Unit\ITEMS\Stop_item_proc_fireRingTornado_loop	
	4291270468	Play_wAACannon			\Default Work Unit\WEAPON\Play_wAACannon	This sound will play when you activate the AACannon.
	4293819245	Play_item_lunar_primaryReplace_explode			\Split Content\Items\item_lunar_primaryReplace\Play_item_lunar_primaryReplace_explode	

Switch Group	ID	Name			Wwise Object Path	Notes
	592691923	playerCharacter			\Default Work Unit\playerCharacter	
	3865314626	material			\Default Work Unit\material	

Switch	ID	Name	Switch Group			Notes
	56936303	bandit	playerCharacter			
	3066338675	commando	playerCharacter			
	4217578412	engi	playerCharacter			
	122593115	water_shallow	material			
	787898836	snow	material			
	1216965916	stone	material			
	2058049674	wood	material			
	2195636714	dirt	material			
	2473969246	metal	material			
	4248645337	grass	material			

State Group	ID	Name			Wwise Object Path	Notes
	3480929964	ghostStatus			\Default Work Unit\ghostStatus	

State	ID	Name	State Group			Notes
	748895195	None	ghostStatus			
	3053630529	true	ghostStatus			

Custom State	ID	Name	State Group	Owner		Notes
	623353868	true	ghostStatus	\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy		

Game Parameter	ID	Name			Wwise Object Path	Notes
	823529	multM1_countdown			\SFX_param\multM1_countdown	
	93507840	casinoChest_swapSpeed			\SFX_param\casinoChest_swapSpeed	
	404638920	sawmerang_size			\SFX_param\sawmerang_size	
	647675576	item_laserTurbine_charge			\SFX_param\item_laserTurbine_charge	
	751623416	stickyBomb_countdown			\SFX_param\stickyBomb_countdown	
	855291498	item_armorReduction_hitCount			\SFX_param\item_armorReduction_hitCount	
	1261390090	droneSpeed			\SFX_param\droneSpeed	
	1269070004	boss_voidraid_fog_timer			\SFX_param\boss_voidraid_fog_timer	
	1296027647	loaderShift_chargeAmount			\SFX_param\loaderShift_chargeAmount	
	1366973821	explosionSize			\SFX_param\explosionSize	
	1437246667	azimuth			\SFX_param\azimuth	
	1973595153	gauntlet_timer_countdown			\SFX_param\gauntlet_timer_countdown	
	2095843253	fallIntensity			\SFX_param\fallIntensity	
	2141048674	elevation			\SFX_param\elevation	
	2301416985	loaderM2_grappleRemain			\SFX_param\loaderM2_grappleRemain	
	2450313110	attackSpeed			\SFX_param\attackSpeed	
	2632958912	engiM1_chargePercent			\SFX_param\engiM1_chargePercent	
	2746825725	characterSize			\SFX_param\characterSize	
	2906824402	eliteEnemy			\SFX_param\eliteEnemy	
	2950535544	cooldownRefresh_pitch			\SFX_param\cooldownRefresh_pitch	
	2976360342	droneSize			\SFX_param\droneSize	
	3103896380	charMultSpeed			\Default Work Unit\charMultSpeed	
	3226782502	audioTeam			\SFX_param\audioTeam	
	3320887258	commandoM2_countdown			\SFX_param\commandoM2_countdown	
	3326747021	goldgat_speed			\SFX_param\goldgat_speed	
	3364282145	damageDirection			\Default Work Unit\damageDirection	
	3783208413	enemy_size			\SFX_param\enemy_size	
	3921064304	intensityWeather			\SFX_param\intensityWeather	
	4082980485	podDistanceToGround			\SFX_param\podDistanceToGround	

Effect plug-ins	ID	Name	Type				Notes
	199095971	Dialog_Through_AC_Vents	Wwise Parametric EQ			
	203413050	engi_VO	Wwise Guitar Distortion			
	2653529179	Three_Voices	Wwise Harmonizer			
	3407225994	Phone_Booth	Wwise RoomVerb			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	948159	magmaworm_impact_05	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\magmaworm_impact_05_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\MagmaWorm\magmaWorm_impact\magmaworm_impact_05		4656
	2054769	UI_coin_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\UI_coin_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\UI 2D\2D\UI_coin\UI_coin_04		13564
	2175866	imp_overlord_attack2_smash_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\imp_overlord_attack2_smash_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Boss\Imp_Overlord\imp_overlord_attack2_smash\imp_overlord_attack2_smash_04		11787
	3602790	lemurianBruiser_m1_bounce_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\lemurianBruiser_m1_bounce_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\LemurianBruiser\lemurianBruiser_m1_bounce\lemurianBruiser_m1_bounce_02		7274
	3759781	item_proc_firework_explo_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_firework_explo_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_firework_explo\item_proc_firework_explo_04		10003
	4098312	item_proc_clover_04	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\item_proc_clover_04_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Items\proc\item_proc_clover\item_proc_clover_04		10636
	6146962	bison_headbutt_attack_swing_v2_02	D:\SkewSoundP4\WwiseProjects\RiskOfRain2\RoR2_WwiseProject\.cache\Windows\SFX\bison_headbutt_attack_swing_v2_02_DDCC57D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Enemy\Small Mobs\Bison\bison_headbutt_attack_swing\bison_headbutt_attack_swing_v2_02		12756
